id,fecha,monto,tipo,estado
743,15-01-2024,700.0,debito,MONTO_NORMAL
744,24-02-2024,800.0,debito,MONTO_NORMAL
746,08-06-2024,1500.0,invalid,MONTO_NORMAL
747,31-03-2024,1000.0,credito,MONTO_NORMAL
748,06-10-2024,800.0,credito,MONTO_NORMAL
749,20-06-2024,1200.0,invalid,MONTO_NORMAL
751,13-11-2024,3000.0,invalid,MONTO_NORMAL
753,13-10-2024,3000.0,debito,MONTO_NORMAL
754,01-09-2024,1500.0,debito,MONTO_NORMAL
756,15-07-2024,800.0,debito,MONTO_NORMAL
757,11-10-2024,1000.0,credito,MONTO_NORMAL
758,14-06-2024,1200.0,invalid,MONTO_NORMAL
759,31-03-2024,1500.0,debito,MONTO_NORMAL
760,28-07-2024,800.0,debito,MONTO_NORMAL
761,10-06-2024,3000.0,debito,MONTO_NORMAL
762,15-08-2024,1500.0,debito,MONTO_NORMAL
763,23-07-2024,3000.0,invalid,MONTO_NORMAL
764,09-11-2024,1000.0,credito,MONTO_NORMAL
766,11-04-2024,1200.0,credito,MONTO_NORMAL
767,22-01-2024,1500.0,credito,MONTO_NORMAL
768,25-12-2024,700.0,invalid,MONTO_NORMAL
770,27-08-2024,1500.0,credito,MONTO_NORMAL
772,05-09-2024,1500.0,invalid,MONTO_NORMAL
774,08-04-2024,1000.0,credito,MONTO_NORMAL
776,13-07-2024,800.0,credito,MONTO_NORMAL
777,25-01-2024,3000.0,credito,MONTO_NORMAL
778,11-08-2024,800.0,debito,MONTO_NORMAL
780,16-02-2024,1200.0,desconocido,MONTO_NORMAL
781,12-01-2024,700.0,invalid,MONTO_NORMAL
783,28-02-2024,1000.0,credito,MONTO_NORMAL
787,19-05-2024,1000.0,credito,MONTO_NORMAL
789,27-05-2024,1000.0,credito,MONTO_NORMAL
790,11-11-2024,1000.0,credito,MONTO_NORMAL
793,04-12-2024,1200.0,desconocido,MONTO_NORMAL
795,29-11-2024,800.0,debito,MONTO_NORMAL
797,08-09-2024,800.0,debito,MONTO_NORMAL
798,07-12-2024,1000.0,debito,MONTO_NORMAL
802,29-02-2024,1200.0,credito,MONTO_NORMAL
803,12-02-2024,1200.0,desconocido,MONTO_NORMAL
807,01-12-2024,700.0,debito,MONTO_NORMAL
811,24-07-2024,1200.0,debito,MONTO_NORMAL
813,17-03-2024,1200.0,invalid,MONTO_NORMAL
814,22-10-2024,700.0,credito,MONTO_NORMAL
817,10-07-2024,3000.0,invalid,MONTO_NORMAL
819,13-06-2024,700.0,invalid,MONTO_NORMAL
820,12-08-2024,3000.0,credito,MONTO_NORMAL
822,18-09-2024,1200.0,credito,MONTO_NORMAL
824,16-04-2024,3000.0,credito,MONTO_NORMAL
825,14-05-2024,700.0,invalid,MONTO_NORMAL
826,15-10-2024,500.0,debito,MONTO_NORMAL
828,23-05-2024,1500.0,invalid,MONTO_NORMAL
830,10-10-2024,3000.0,debito,MONTO_NORMAL
831,03-08-2024,1000.0,debito,MONTO_NORMAL
832,26-06-2024,700.0,debito,MONTO_NORMAL
833,16-05-2024,700.0,debito,MONTO_NORMAL
834,02-02-2024,3000.0,credito,MONTO_NORMAL
836,08-06-2024,1500.0,credito,MONTO_NORMAL
837,10-07-2024,1200.0,invalid,MONTO_NORMAL
840,12-08-2024,800.0,debito,MONTO_NORMAL
841,15-08-2024,0.0,invalid,MONTO_NORMAL
842,30-10-2024,1500.0,credito,MONTO_NORMAL
843,12-03-2024,1500.0,credito,MONTO_NORMAL
845,31-08-2024,1500.0,invalid,MONTO_NORMAL
847,14-10-2024,1000.0,debito,MONTO_NORMAL
848,07-06-2024,1200.0,credito,MONTO_NORMAL
850,20-12-2024,3000.0,credito,MONTO_NORMAL
853,03-07-2024,700.0,desconocido,MONTO_NORMAL
854,27-06-2024,500.0,debito,MONTO_NORMAL
857,29-10-2024,800.0,debito,MONTO_NORMAL
859,08-04-2024,3000.0,debito,MONTO_NORMAL
864,31-10-2024,0.0,credito,MONTO_NORMAL
866,08-02-2024,800.0,debito,MONTO_NORMAL
869,26-09-2024,3000.0,credito,MONTO_NORMAL
870,23-06-2024,1200.0,desconocido,MONTO_NORMAL
871,27-07-2024,3000.0,debito,MONTO_NORMAL
876,27-06-2024,700.0,credito,MONTO_NORMAL
880,14-01-2024,800.0,credito,MONTO_NORMAL
884,08-01-2024,800.0,credito,MONTO_NORMAL
885,29-05-2024,1000.0,debito,MONTO_NORMAL
886,27-12-2024,1200.0,debito,MONTO_NORMAL
887,19-02-2024,3000.0,credito,MONTO_NORMAL
889,10-10-2024,1500.0,debito,MONTO_NORMAL
890,29-02-2024,3000.0,debito,MONTO_NORMAL
891,24-12-2024,3000.0,invalid,MONTO_NORMAL
892,05-06-2024,500.0,debito,MONTO_NORMAL
893,06-11-2024,1000.0,invalid,MONTO_NORMAL
895,04-11-2024,1500.0,credito,MONTO_NORMAL
897,04-05-2024,3000.0,credito,MONTO_NORMAL
898,12-12-2024,500.0,debito,MONTO_NORMAL
899,14-12-2024,1500.0,credito,MONTO_NORMAL
900,19-01-2024,1000.0,debito,MONTO_NORMAL
902,30-01-2024,1200.0,invalid,MONTO_NORMAL
903,29-10-2024,1500.0,debito,MONTO_NORMAL
904,28-05-2024,700.0,debito,MONTO_NORMAL
905,11-02-2024,1000.0,debito,MONTO_NORMAL
907,29-05-2024,1200.0,debito,MONTO_NORMAL
908,27-02-2024,700.0,debito,MONTO_NORMAL
910,08-08-2024,3000.0,invalid,MONTO_NORMAL
911,29-09-2024,700.0,debito,MONTO_NORMAL
912,10-10-2024,1000.0,debito,MONTO_NORMAL
913,06-04-2024,500.0,invalid,MONTO_NORMAL
914,09-07-2024,700.0,credito,MONTO_NORMAL
916,24-12-2024,700.0,invalid,MONTO_NORMAL
919,31-05-2024,1500.0,credito,MONTO_NORMAL
920,30-05-2024,800.0,debito,MONTO_NORMAL
922,29-04-2024,1200.0,debito,MONTO_NORMAL
926,23-01-2024,700.0,invalid,MONTO_NORMAL
928,14-04-2024,1500.0,invalid,MONTO_NORMAL
929,06-07-2024,800.0,debito,MONTO_NORMAL
930,17-01-2024,800.0,credito,MONTO_NORMAL
932,22-11-2024,1500.0,debito,MONTO_NORMAL
935,26-08-2024,1000.0,invalid,MONTO_NORMAL
936,11-06-2024,1500.0,credito,MONTO_NORMAL
937,07-03-2024,500.0,debito,MONTO_NORMAL
938,08-10-2024,800.0,invalid,MONTO_NORMAL
940,09-12-2024,1000.0,credito,MONTO_NORMAL
942,15-03-2024,1500.0,credito,MONTO_NORMAL
946,04-06-2024,3000.0,credito,MONTO_NORMAL
947,02-06-2024,0.0,credito,MONTO_NORMAL
949,15-09-2024,1000.0,desconocido,MONTO_NORMAL
950,14-10-2024,1000.0,debito,MONTO_NORMAL
951,07-06-2024,3000.0,invalid,MONTO_NORMAL
953,23-06-2024,3000.0,credito,MONTO_NORMAL
954,10-02-2024,1000.0,invalid,MONTO_NORMAL
955,02-01-2024,700.0,credito,MONTO_NORMAL
957,30-12-2024,700.0,invalid,MONTO_NORMAL
958,25-07-2024,1200.0,credito,MONTO_NORMAL
964,27-07-2024,1200.0,debito,MONTO_NORMAL
965,12-08-2024,3000.0,invalid,MONTO_NORMAL
966,19-09-2024,3000.0,credito,MONTO_NORMAL
967,22-06-2024,500.0,credito,MONTO_NORMAL
969,15-04-2024,3000.0,invalid,MONTO_NORMAL
970,14-02-2024,3000.0,invalid,MONTO_NORMAL
972,03-12-2024,1000.0,invalid,MONTO_NORMAL
974,02-08-2024,1200.0,debito,MONTO_NORMAL
975,07-04-2024,1200.0,desconocido,MONTO_NORMAL
976,09-02-2024,800.0,invalid,MONTO_NORMAL
977,21-05-2024,3000.0,invalid,MONTO_NORMAL
978,08-04-2024,1500.0,invalid,MONTO_NORMAL
980,22-06-2024,700.0,invalid,MONTO_NORMAL
983,23-05-2024,1500.0,invalid,MONTO_NORMAL
985,06-09-2024,700.0,credito,MONTO_NORMAL
986,13-05-2024,700.0,invalid,MONTO_NORMAL
988,11-12-2024,1200.0,invalid,MONTO_NORMAL
989,22-08-2024,800.0,debito,MONTO_NORMAL
990,27-04-2024,1500.0,debito,MONTO_NORMAL
991,08-04-2024,0.0,debito,MONTO_NORMAL
992,15-03-2024,1000.0,credito,MONTO_NORMAL
994,09-06-2024,700.0,invalid,MONTO_NORMAL
996,23-07-2024,700.0,debito,MONTO_NORMAL
999,19-06-2024,1500.0,debito,MONTO_NORMAL
1000,30-12-2024,1500.0,credito,MONTO_NORMAL
